CRYPTO,http://www.spoj.pl/problems/CRYPTO,"trivia problem, bigint"
CSHOWB,http://www.spoj.pl/problems/CSHOWB,ad hoc
CSTREET,http://www.spoj.pl/problems/CSTREET,mst
CTOI09_1,http://www.spoj.pl/problems/CTOI09_1,"binary search, bfs"
CUBEFR,http://www.spoj.pl/problems/CUBEFR,sieve
CUBES,http://www.spoj.pl/problems/CUBES,ad hoc
DAVIDG,http://www.spoj.pl/problems/DAVIDG,mst
DCEPC11B,http://www.spoj.pl/problems/DCEPC11B,math
DCEPC12E,http://www.spoj.pl/problems/DCEPC12E,"ad hoc, matrix update operations"
DCEPC206,http://www.spoj.pl/problems/DCEPC206,binary indexed tree
DCEPC501,http://www.spoj.pl/problems/DCEPC501,dp
DCEPCA03,http://www.spoj.pl/problems/DCEPCA03,"math, euler totient function"
DCOWS,http://www.spoj.pl/problems/DCOWS,dp
DICT,http://www.spoj.pl/problems/DICT,trie
DIEHARD,http://www.spoj.pl/problems/DIEHARD,dp
DYNACON1,http://www.spoj.pl/problems/DYNACON1,link cut tree
EC_CONB,http://www.spoj.pl/problems/EC_CONB,ad hoc
EC_ESTA,http://www.spoj.pl/problems/EC_ESTA,online median finding
EC_MODE,http://www.spoj.pl/problems/EC_MODE,mst
EC_P,http://www.spoj.pl/problems/EC_P,tarjan
EDIT,http://www.spoj.pl/problems/EDIT,dp edit distance with modifications
EIGHTS,http://www.spoj.pl/problems/EIGHTS,ad hoc
EKO,http://www.spoj.pl/problems/EKO,binary search
ELEVTRBL,http://www.spoj.pl/problems/ELEVTRBL,bfs
EMTY2,http://www.spoj.pl/problems/EMTY2,ad hoc
ENIGMATH,http://www.spoj.pl/problems/ENIGMATH,easy math
EXPLOSN,http://www.spoj.pl/problems/EXPLOSN,dp on tree
FACEFRND,http://www.spoj.pl/problems/FACEFRND,ad hoc
FANCY,http://www.spoj.pl/problems/FANCY,math
FARIDA,http://www.spoj.pl/problems/FARIDA,dp
FARMER,http://www.spoj.pl/problems/FARMER,ad hoc
FASHION,http://www.spoj.pl/problems/FASHION,ad hoc
FCTRL,http://www.spoj.pl/problems/FCTRL,math
FIBOSUM,http://www.spoj.pl/problems/FIBOSUM,matrix exponentiation
FLWRS,http://www.spoj.pl/problems/FLWRS,"dp, formula"
FONTSIZE,http://www.spoj.pl/problems/FONTSIZE,"binary search, math"
FOXLINGS,http://www.spoj.pl/problems/FOXLINGS,disjoint set
FREQ2,http://www.spoj.pl/problems/FREQ2,"sqrt decomposition, ad hoc"
FRND,http://www.spoj.pl/problems/FRND,ad hoc
FRNDCIRC,http://www.spoj.pl/problems/FRNDCIRC,disjoint set
GCJ082A,http://www.spoj.pl/problems/GCJ082A,"dp, backtracking"
GCPC11J,http://www.spoj.pl/problems/GCPC11J,"dfs, longest path"
GERGOVIA,http://www.spoj.pl/problems/GERGOVIA,greedy
GIVEAWAY,http://www.spoj.pl/problems/GIVEAWAY,"balanced binary search tree, segment tree"
GLJIVE,http://www.spoj.pl/problems/GLJIVE,ad hoc
GNYR04C,http://www.spoj.pl/problems/GNYR04C,dp
GONE,http://www.spoj.pl/problems/GONE,digit dp
GOODA,http://www.spoj.pl/problems/GOODA,tarjan
GOODB,http://www.spoj.pl/problems/GOODB,"math, euler"
GOODG,http://www.spoj.pl/problems/GOODG,dp convex hull trick
GRASSPLA,http://www.spoj.pl/problems/GRASSPLA,heavy light decomposition
GSHOP,http://www.spoj.pl/problems/GSHOP,ad hoc
GSS4,http://www.spoj.pl/problems/GSS4,segment tree
GUANGGUN,http://www.spoj.pl/problems/GUANGGUN,math
HACKRNDM,http://www.spoj.pl/problems/HACKRNDM,binary search
HAROWS,http://www.spoj.pl/problems/HAROWS,ad hoc
HAYBALE,http://www.spoj.pl/problems/HAYBALE,bit
HG,http://www.spoj.pl/problems/HG,"math, sieve"
HIGHWAYS,http://www.spoj.pl/problems/HIGHWAYS,mst
HILO,http://www.spoj.pl/problems/HILO,segment tree
HOMO,http://www.spoj.pl/problems/HOMO,ad hoc
HORRIBLE,http://www.spoj.pl/problems/HORRIBLE,binary indexed tree
HOTELS,http://www.spoj.pl/problems/HOTELS,sliding window
HPYNOS,http://www.spoj.pl/problems/HPYNOS,ad hoc
ICPC12C,http://www.spoj.pl/problems/ICPC12C,ad hoc
IITKWPCA,http://www.spoj.pl/problems/IITKWPCA,ad hoc
IITKWPCB,http://www.spoj.pl/problems/IITKWPCB,ad hoc
IITKWPCE,http://www.spoj.pl/problems/IITKWPCE,"ad hoc, strings"
IITKWPCO,http://www.spoj.pl/problems/IITKWPCO,ad hoc
IITWPC4D,http://www.spoj.pl/problems/IITWPC4D,binary indexed tree
IITWPC4E,http://www.spoj.pl/problems/IITWPC4E,"segment tree, line sweep"
IITWPC4I,http://www.spoj.pl/problems/IITWPC4I,disjoint set
IITWPC4J,http://www.spoj.pl/problems/IITWPC4J,dp
INGRED,http://www.spoj.pl/problems/INGRED,dp bitmask
INS14C,http://www.spoj.pl/problems/INS14C,"ad hoc, greedy"
INS14K,http://www.spoj.pl/problems/INS14K,ad hoc
IOIPALIN,http://www.spoj.pl/problems/IOIPALIN,dp lcs
ITRIX12E,http://www.spoj.pl/problems/ITRIX12E,matrix exponentiation
IWGBS,http://www.spoj.pl/problems/IWGBS,"dp, biginteger"
JNEXT,http://www.spoj.pl/problems/JNEXT,ad hoc
JULKA,http://www.spoj.pl/problems/JULKA,biginteger
KFSTB,http://www.spoj.pl/problems/KFSTB,"dfs, finding number of paths"
KOILINE,http://www.spoj.pl/problems/KOILINE,binary indexed tree
KOIREP,http://www.spoj.pl/problems/KOIREP,sliding window
KOSARE,http://www.spoj.pl/problems/KOSARE,dp hard
KOZE,http://www.spoj.pl/problems/KOZE,bfs
KRECT,http://www.spoj.pl/problems/KRECT,"dp, bit manipulation"
KSMALL,http://www.spoj.pl/problems/KSMALL,ad hoc
LABYR1,http://www.spoj.pl/problems/LABYR1,dfs
LARSUBP,http://www.spoj.pl/problems/LARSUBP,binary indexed tree
LASTDIG,http://www.spoj.pl/problems/LASTDIG,ad hoc
LASTDIG2,http://www.spoj.pl/problems/LASTDIG2,"ad hoc, biginteger"
LCA,http://www.spoj.pl/problems/LCA,lowest common ancestor
LCPC12F,http://www.spoj.pl/problems/LCPC12F,ad hoc
LCS,http://www.spoj.pl/problems/LCS,suffix array
LITE,http://www.spoj.pl/problems/LITE,segment tree
LKS,http://www.spoj.pl/problems/LKS,dp
LOOPEXP,http://www.spoj.pl/problems/LOOPEXP,"math, probability"
LOPOV,http://www.spoj.pl/problems/LOPOV,ad hoc
LQDCANDY,http://www.spoj.pl/problems/LQDCANDY,ad hoc
LUCIFER,http://www.spoj.pl/problems/LUCIFER,digit dp
MAIN111,http://www.spoj.pl/problems/MAIN111,"sieve, math"
MAIN112,http://www.spoj.pl/problems/MAIN112,dp bitmask
MAIN72,http://www.spoj.pl/problems/MAIN72,dp
MAKEMAZE,http://www.spoj.pl/problems/MAKEMAZE,bfs
MAXWOODS,http://www.spoj.pl/problems/MAXWOODS,dp
MAY99_2,http://www.spoj.pl/problems/MAY99_2,ad hoc
MAY99_4,http://www.spoj.pl/problems/MAY99_4,dp
MBALL,http://www.spoj.pl/problems/MBALL,dp
MC,http://www.spoj.pl/problems/MC,dp
MCAMP,http://www.spoj.pl/problems/MCAMP,greedy
MFLAR10,http://www.spoj.pl/problems/MFLAR10,ad hoc
MIDO,http://www.spoj.pl/problems/MIDO,ad hoc
MINNUM,http://www.spoj.pl/problems/MINNUM,biginteger
MISERMAN,http://www.spoj.pl/problems/MISERMAN,dp
MKEQUAL,http://www.spoj.pl/problems/MKEQUAL,ad hoc
MLK,http://www.spoj.pl/problems/MLK,ad hoc
MON2012,http://www.spoj.pl/problems/MON2012,dynamic segment tree
MRECAMAN,http://www.spoj.pl/problems/MRECAMAN,ad hoc
MSCHED,http://www.spoj.pl/problems/MSCHED,greedy
MSTRMND,http://www.spoj.pl/problems/MSTRMND,interactive problem
MULTQ3,http://www.spoj.pl/problems/MULTQ3,segment tree
MYQ1,http://www.spoj.pl/problems/MYQ1,ad hoc
NAKANJ,http://www.spoj.pl/problems/NAKANJ,bfs
NATALIAG,http://www.spoj.pl/problems/NATALIAG,bfs
NAUGHTY,http://www.spoj.pl/problems/NAUGHTY,ad hoc
NFACTOR,http://www.spoj.pl/problems/NFACTOR,sieve
NFURY,http://www.spoj.pl/problems/NFURY,dp
NITK06,http://www.spoj.pl/problems/NITK06,ad hoc
NITTROAD,http://www.spoj.pl/problems/NITTROAD,reverse mst
NR1,http://www.spoj.pl/problems/NR1,"math, biginteger"
NR2,http://www.spoj.pl/problems/NR2,bit manipulation
NSTEPS,http://www.spoj.pl/problems/NSTEPS,ad hoc
NY10A,http://www.spoj.pl/problems/NY10A,ad hoc
NY10E,http://www.spoj.pl/problems/NY10E,dp
OLOLO,http://www.spoj.pl/problems/OLOLO,good ad hoc
ONP,http://www.spoj.pl/problems/ONP,infix to postfix
OPCPIZZA,http://www.spoj.pl/problems/OPCPIZZA,binary search
ORDERSET,http://www.spoj.pl/problems/ORDERSET,"binary indexed tree, balanced binary search tree"
PARKET1,http://www.spoj.pl/problems/PARKET1,math
PAUWS,http://www.spoj.pl/problems/PAUWS,dp
PEBBLE,http://www.spoj.pl/problems/PEBBLE,"ad hoc, game"
PERMUT2,http://www.spoj.pl/problems/PERMUT2,ad hoc
PIHU1,http://www.spoj.pl/problems/PIHU1,binary search
POSTERS,http://www.spoj.pl/problems/POSTERS,ad hoc
PPATH,http://www.spoj.pl/problems/PPATH,bfs
PT07Y,http://www.spoj.pl/problems/PT07Y,dfs
PT07Z,http://www.spoj.pl/problems/PT07Z,dfs
PTIME,http://www.spoj.pl/problems/PTIME,"sieve, math"
PTRELIC,http://www.spoj.pl/problems/PTRELIC,"interactive problem, binary search"
PUCMM210,http://www.spoj.pl/problems/PUCMM210,ad hoc
QN01,http://www.spoj.pl/problems/QN01,ad hoc
QN02,http://www.spoj.pl/problems/QN02,bit manipulation
QTREE,http://www.spoj.pl/problems/QTREE,heavy light decomposition
RANGESUM,http://www.spoj.pl/problems/RANGESUM,binary indexed tree
RAONE,http://www.spoj.pl/problems/RAONE,digit dp
REPAIR1,http://www.spoj.pl/problems/REPAIR1,"dp, probability, math"
RIOI_2_3,http://www.spoj.pl/problems/RIOI_2_3,bfs
RKS,http://www.spoj.pl/problems/RKS,ad hoc
RLTOUR,http://www.spoj.pl/problems/RLTOUR,ad hoc
RMID,http://www.spoj.pl/problems/RMID,binary indexed tree
RMID2,http://www.spoj.pl/problems/RMID2,binary indexed tree
ROHAAN,http://www.spoj.pl/problems/ROHAAN,floyd warshal
ROOTCIPH,http://www.spoj.pl/problems/ROOTCIPH,ad hoc
RPLB,http://www.spoj.pl/problems/RPLB,dp
RPLC,http://www.spoj.pl/problems/RPLC,ad hoc
RPLD,http://www.spoj.pl/problems/RPLD,ad hoc
RPLN,http://www.spoj.pl/problems/RPLN,rmq
SAFECRAC,http://www.spoj.pl/problems/SAFECRAC,"dp, dfs"
SALMAN,http://www.spoj.pl/problems/SALMAN,"dfs, segment tree"
SBANK,http://www.spoj.pl/problems/SBANK,ad hoc
SEGSQRSS,http://www.spoj.pl/problems/SEGSQRSS,segment tree
SKY,http://www.spoj.pl/problems/SKY,"binary search, bfs"
SLIDE,http://www.spoj.pl/problems/SLIDE,dp
SMARIO,http://www.spoj.pl/problems/SMARIO,"bfs, bitmask"
SNGINT,http://www.spoj.pl/problems/SNGINT,greedy
SOLDIERS,http://www.spoj.pl/problems/SOLDIERS,biginteger
SPCQ,http://www.spoj.pl/problems/SPCQ,ad hoc
SPCS,http://www.spoj.pl/problems/SPCS,ad hoc
SPCU,http://www.spoj.pl/problems/SPCU,ad hoc
SPEC_SET,http://www.spoj.pl/problems/SPEC_SET,ad hoc
SSEQ,http://www.spoj.pl/problems/SSEQ,"binary indexed tree, binary search"
STAMPS,http://www.spoj.pl/problems/STAMPS,ad hoc
STPAR,http://www.spoj.pl/problems/STPAR,ad hoc
SUBMERGE,http://www.spoj.pl/problems/SUBMERGE,tarjan
SUBSN,http://www.spoj.pl/problems/SUBSN,"binary search, strings"
SUBXOR,http://www.spoj.pl/problems/SUBXOR,trie
SUMITR,http://www.spoj.pl/problems/SUMITR,dp
SUMSUM,http://www.spoj.pl/problems/SUMSUM,segment tree
TAP2012D,http://www.spoj.pl/problems/TAP2012D,trie
TAP2013C,http://www.spoj.pl/problems/TAP2013C,"dp, dfs"
TBATTLE,http://www.spoj.pl/problems/TBATTLE,"sieve, sliding window"
TEAM2,http://www.spoj.pl/problems/TEAM2,ad hoc
TEMPLEQ,http://www.spoj.pl/problems/TEMPLEQ,"binary indexed tree, binary search"
TESSER,http://www.spoj.pl/problems/TESSER,kmp
TEST,http://www.spoj.pl/problems/TEST,ad hoc
TETRAHRD,http://www.spoj.pl/problems/TETRAHRD,matrix exponentiation
THEATRE,http://www.spoj.pl/problems/THEATRE,ad hoc
THRBL,http://www.spoj.pl/problems/THRBL,binary indexed tree
TIEROPE,http://www.spoj.pl/problems/TIEROPE,dp
TIPTOP,http://www.spoj.pl/problems/TIPTOP,ad hoc
TOANDFRO,http://www.spoj.pl/problems/TOANDFRO,ad hoc
TRAVERSE,http://www.spoj.pl/problems/TRAVERSE,dp
TREEORD,http://www.spoj.pl/problems/TREEORD,dfs
TRICOUNT,http://www.spoj.pl/problems/TRICOUNT,ad hoc
TRIGALGE,http://www.spoj.pl/problems/TRIGALGE,"math, binary search"
TRIKA,http://www.spoj.pl/problems/TRIKA,dp
TROOPS,http://www.spoj.pl/problems/TROOPS,recursion
TSHOW1,http://www.spoj.pl/problems/TSHOW1,"math, strings"
UCV2013A,http://www.spoj.pl/problems/UCV2013A,"math, exponentiation by squaring"
UCV2013H,http://www.spoj.pl/problems/UCV2013H,bfs
UCV2013J,http://www.spoj.pl/problems/UCV2013J,ad hoc
UCV2013K,http://www.spoj.pl/problems/UCV2013K,dp bitmask
ULM09,http://www.spoj.pl/problems/ULM09,mst
UOFTAB,http://www.spoj.pl/problems/UOFTAB,ad hoc
UOFTAE,http://www.spoj.pl/problems/UOFTAE,dp
UOFTCC,http://www.spoj.pl/problems/UOFTCC,sliding window
UOFTCD,http://www.spoj.pl/problems/UOFTCD,ad hoc
UOFTCE,http://www.spoj.pl/problems/UOFTCE,bfs
UOFTCF,http://www.spoj.pl/problems/UOFTCF,dp
UPDATEIT,http://www.spoj.pl/problems/UPDATEIT,bit
VACATION,http://www.spoj.pl/problems/VACATION,floyd warshal
VILLAGES,http://www.spoj.pl/problems/VILLAGES,"ad hoc, bit manipulation"
WACHOVIA,http://www.spoj.pl/problems/WACHOVIA,dp knapsack
WAL3A,http://www.spoj.pl/problems/WAL3A,ad hoc
WATER,http://www.spoj.pl/problems/WATER,bfs
WILLITST,http://www.spoj.pl/problems/WILLITST,ad hoc
WINDVANE,http://www.spoj.pl/problems/WINDVANE,segment tree
WPC4F,http://www.spoj.pl/problems/WPC4F,dp
WPC5I,http://www.spoj.pl/problems/WPC5I,"sieve, math"
WTK,http://www.spoj.pl/problems/WTK,josephus
XMEN,http://www.spoj.pl/problems/XMEN,dp lis
YELBRICK,http://www.spoj.pl/problems/YELBRICK,"ad hoc, math"
ZIGZAG,http://www.spoj.pl/problems/ZIGZAG,ad hoc
